road,chainage,lat,lon,model_type,name,length,condition,id
N1,391.664,21.367599241791,92.0804686731343,bridge,PARARHORA CULVERT,1.9799999999999613,B,1001556
N1,391.757,21.3669438,92.0807771,bridge,Box culvert,0.13400000000001455,A,1001557
N1,391.841,21.3662778,92.0810549,link,"Teknaf 70 km,Uthia 16 km",0.08400000000000318,,1001558
N1,391.905,21.3657222,92.0812771,bridge,Box culvert,0.06399999999996453,A,1001559
N1,391.997,21.3649267960264,92.0813617278145,bridge,TULA BAGUN,0.9660000000000082,C,1001560
N1,392.056,21.3644167,92.081416,bridge,Box culvert,0.15100000000001046,A,1001561
N1,392.093,21.3641002252199,92.0813316052785,bridge,TULA BAGAN,0.42900000000003047,B,1001562
N1,392.397,21.3615,92.0806382,bridge,Box culvert,0.3410000000000082,A,1001563
N1,392.422,21.3613004264018,92.0805440936915,bridge,TOLA BAGAN,0.32900000000000773,B,1001564
N1,392.526,21.3604702002336,92.0801526114486,bridge,TULA BAGAN,1.0049999999999955,A,1001565
N1,392.619,21.3597277864485,92.0798025359813,bridge,NORTH-CONIAPARA,0.09300000000001774,A,1001566
N1,392.742,21.3587458843457,92.0793395329439,bridge,NORTH CONIAPARA,0.7450000000000045,C,1001567
N1,392.825,21.3580833,92.0790271,bridge,Box culvert,0.42799999999999727,A,1001568
N1,392.869,21.35775,92.0790271,link,"Teknaf 69 km,Uthia 15 km",0.04400000000003956,,1001569
N1,392.933,21.3571944,92.0791104,bridge,Box culvert,0.06399999999996453,A,1001570
N1,393.029,21.3563333,92.0790827,bridge,Box culvert,0.09600000000000364,A,1001571
N1,393.038,21.3562553024,92.0790827,bridge,NORTH CONIA PARA BOX CULVERT,0.4189999999999827,A,1001572
N1,393.154,21.35525,92.0790827,bridge,Box culvert,0.125,A,1001573
N1,393.459,21.3526667,92.0783327,bridge,Box culvert,0.3050000000000068,A,1001574
N1,393.764,21.3500251952038,92.0784342935251,bridge,Modomconiara,1.0219999999999914,C,1001575
N1,393.876,21.3490552,92.0784716,link,"Teknaf 68 km,Uthia 14 km",0.41699999999997317,,1001577
N1,394.188,21.3463608,92.0790271,bridge,Bridge start,0.3120000000000118,A,1001578
N1,394.214,21.3461386,92.0789993,bridge,Bridge end,0.02600000000001046,A,1001579
N1,394.307,21.3453322117757,92.0789703396261,bridge,CONIA PARA,0.5430000000000064,C,1001580
N1,394.681,21.3420893171962,92.0788538753271,bridge,KHONIA POLONG,0.9169999999999732,A,1001581
N1,394.749,21.3414997,92.0788327,bridge,Box culvert,0.535000000000025,A,1001582
N1,394.872,21.3404997,92.0784993,link,"Teknaf 67 km,Uthia 13 km",0.12299999999999045,,1001583
N1,395.14,21.3381941,92.078916,bridge,Box culvert,0.26799999999997226,A,1001584
N1,395.328,21.3365566114155,92.0789637010654,bridge,KHONIA POLONG.,2.905999999999949,B,1001585
N1,395.64,21.3338390771689,92.0790428645357,bridge,DOA PATONG,1.33299999999997,C,1001586
N1,395.797,21.3324716,92.0790827,bridge,Box culvert,0.6570000000000391,A,1001587
N1,395.961,21.3311104,92.0788604,link,"Teknaf 66 km,Uthia 12 km",0.16399999999998727,,1001588
N1,396.119,21.3297771,92.0787771,bridge,Khulna Plong Bridge,0.15800000000001546,A,1001589
N1,396.151,21.3295271,92.0789438,bridge,Bridge end,0.031999999999982265,A,1001590
N1,396.596,21.3269177037394,92.0819708735826,bridge,JASOYA PALONG,0.9560000000000173,C,1001591
N1,396.98,21.324666,92.084583,link,"Teknaf 65 km,Uthia 11 km",0.8290000000000077,,1001592
N1,397.086,21.3241104,92.085333,bridge,Bridge start,0.10599999999999454,A,1001593
N1,397.141,21.3238049,92.0857219,bridge,Bridge end,0.05500000000000682,A,1001594
N1,397.144,21.3237869258823,92.0857429782352,bridge,JASOYA PALONG RCC GIDER BRIDGE,0.5480000000000018,C,1001595
N1,397.591,21.3211087823529,92.0888836352941,bridge,MORICHIA,11.521000000000015,D,1001596
N1,397.651,21.3207493,92.0893052,bridge,Box culvert,0.5099999999999909,A,1001597
N1,397.679,21.3205831278931,92.0894967632047,bridge,Jasoya check post.,2.350999999999999,B,1001598
N1,397.988,21.3187493,92.0916108,link,Km post broken,0.3369999999999891,,1001599
N1,398.103,21.3179438,92.0921663,bridge,Bridge start,0.1150000000000091,A,1001600
N1,398.123,21.3177771,92.0922497,bridge,Bridge end,0.01999999999998181,A,1001601
N1,398.205,21.317666,92.0930274,link,Road to Ramu(Z1009),0.08199999999999363,,1001602
N1,398.406,21.3162096661991,92.0939592732117,bridge,MARIECHA BAZAR,1.2620000000000005,C,1001603
N1,398.918,21.3125,92.096333,bridge,Bridge start,0.7130000000000223,A,1001604
N1,398.97,21.3121944,92.0966941,bridge,Bridge end,0.05200000000002092,A,1001605
N1,398.994,21.3120278,92.0969163,link,"Teknaf 63 km,Uthia 9 km",0.02400000000000091,,1001606
N1,399.214,21.3101667,92.0974997,link,"Z1503, Maricha Dakbunglow Road",0.21999999999997044,,1001607
N1,399.452,21.308226843421,92.0972648315789,bridge,MORICHIA PALONG,1.7730000000000246,B,1001608
N1,399.974,21.3039722,92.0967497,bridge,Box culvert,0.7599999999999909,A,1001609
N1,399.997,21.3037778,92.0968052,link,"Teknaf 62 km,Uthia 8 km",0.023000000000024556,,1001610
N1,400.027,21.3035165189189,92.0968487459459,bridge,MORICHIA PALONG,1.620999999999981,C,1001611
N1,400.46,21.2997453619819,92.0974772590991,bridge,SHAPUR STEEL BEAM AND RCC SLAB,2.8689999999999714,D,1001612
N1,400.552,21.2989441,92.0976108,bridge,Box culvert,0.5550000000000068,A,1001613
N1,400.978,21.2956386,92.0993886,bridge,Bridge start,0.4259999999999877,A,1001614
N1,401.052,21.2949997,92.0993886,bridge,Bridge end,0.07400000000001228,A,1001615
N1,401.06,21.2949163,92.0994163,link,"Teknaf 61 km,Uthia 7 km",0.007999999999981355,,1001616
N1,401.752,21.2887748,92.0999549688796,bridge,SHAPUR,7.071000000000026,A,1001617
N1,401.89,21.28755005,92.1000623912863,bridge,COTBAZR MUSLIM HOS,2.437999999999988,B,1001618
N1,402.024,21.2863608,92.1001667,link,"Teknaf 60 km,Uthia 6 km",0.9639999999999986,,1001619
N1,402.299,21.2839441,92.1005278,bridge,Box culvert,0.27499999999997726,A,1001620
N1,402.323,21.2837382315436,92.1005546348993,bridge,COURT BAZAR,0.5709999999999695,A,1001621
N1,402.435,21.282777512080536,92.10067986442952,bridge,Bridge start,0.1360000000000241,A,1001622
N1,402.448,21.282666,92.1006944,bridge,Bridge end,0.012999999999976808,A,1001623
N1,402.876,21.2790827,92.1019722,bridge,Box culvert,0.42799999999999727,A,1001624
N1,403.044,21.277666,92.1026111,link,"Teknaf 59 km,Uthia 5 km",0.16800000000000637,,1001625
N1,403.495,21.2740057908634,92.1044223449799,bridge,RATNAPALANG,1.1720000000000255,A,1001626
N1,403.509,21.2738921701807,92.1044785698795,bridge,CHADIRIKHANA,0.014000000000010004,A,1001627
N1,403.79,21.271611640763,92.1056070839357,bridge,CHADIRIKHANA,0.2810000000000059,A,1001628
N1,404.04,21.2695827,92.1066111,link,"Teknaf 58 km,Uthia 4 km",0.9960000000000377,,1001629
N1,404.055,21.2694716,92.1066667,bridge,Box culvert,0.014999999999986358,A,1001630
N1,404.347,21.2678604,92.1088333,bridge,Bridge start,0.29199999999997317,A,1001631
N1,404.373,21.2677493,92.109,bridge,Bridge end,0.02600000000001046,A,1001632
N1,404.393,21.2676412724612,92.1091529913941,bridge,EJILA,4.3659999999999854,C,1001633
N1,404.487,21.2671335430292,92.1098720509466,bridge,HIZOLIA BRIDGE,0.09400000000005093,C,1001634
N1,404.774,21.2655833478485,92.1120674774526,bridge,MODDO RAJAPALONG,0.2869999999999777,C,1001635
N1,404.954,21.2646111,92.1134444,bridge,Box Culvert,0.5810000000000173,A,1001636
N1,405.044,21.2641111,92.1140833,link,"Teknaf 57 km,Uthia 3 km",0.08999999999997499,,1001637
N1,405.058,21.2639722,92.1141944,bridge,Bridge start,0.014000000000010004,A,1001638
N1,405.103,21.2637222,92.1144722,bridge,Bridge end,0.045000000000015916,A,1001639
N1,405.337,21.2623611,92.1161667,bridge,Bridge start,0.23399999999998045,A,1001640
N1,405.355,21.26225,92.1163056,bridge,Bridge end,0.018000000000029104,A,1001641
N1,405.728,21.2600473697902,92.1189860875524,bridge,JADIMURA BRIDGE,0.9540000000000077,C,1001642
N1,405.969,21.2586242226573,92.1207179843356,bridge,JADI MORA (2) CULVERT,2.1789999999999736,A,1001643
N1,406.07,21.2580278,92.1214438,link,"Teknaf 56 km,Uthia 2 km",0.714999999999975,,1001644
N1,406.218,21.2570550964285,92.1224165035714,bridge,JADIMORA (3),0.24900000000002365,A,1001645
N1,406.294,21.2565556,92.122916,bridge,Bridge start,0.22399999999998954,A,1001646
N1,406.307,21.2565,92.1229716,bridge,Bridge end,0.013000000000033651,A,1001647
N1,406.517,21.2552064351464,92.1243872108786,bridge,JADIMORA (1),0.29899999999997817,A,1001648
N1,406.546,21.2550278,92.1245827,bridge,Box culvert,0.2389999999999759,A,1001649
N1,406.791,21.2538028,92.12659709,bridge,WEST OGALA,1.0629999999999882,C,1001650
N1,406.796,21.2537778,92.1266382,bridge,Box culvert,0.25,A,1001651
N1,407.072,21.2521944,92.1286104,link,"Teknaf 55 km,Uthia 1 km",0.27600000000001046,,1001652
N1,407.089,21.2521111,92.1287493,bridge,Box culvert,0.016999999999995907,A,1001653
N1,407.209,21.2504722,92.1307493,bridge,Bridge start,0.12000000000000455,A,1001654
N1,407.239,21.2504537,92.1307493,bridge,OKYIA STATION,0.4479999999999791,C,1001655
N1,407.299,21.2504167,92.1307493,bridge,Bridge end,0.08999999999997499,A,1001656
N1,407.785,21.2489644871959,92.1328410912932,bridge,UKLIA-SHAHABMARKAT,0.5460000000000491,C,1001657
N1,408.08,21.248083,92.1341108,bridge,Bridge start,0.7810000000000059,A,1001658
N1,408.093,21.2479997,92.1342219,bridge,Bridge end,0.013000000000033651,A,1001659
N1,408.134,21.2462219,92.1364719,link,Teknaf 54 km,0.04099999999999682,,1001660
N1,408.235,21.2457262593333,92.1373042073333,bridge,UKHIYA BAZAR,6.345000000000027,B,1001661
N1,408.434,21.2447497,92.1389441,link,"Z1503, Maricha Dukbanglow road",0.30000000000001137,,1001662
N1,408.817,21.242333,92.1413608,bridge,Bridge start,0.38299999999998136,A,1001663
N1,408.839,21.2422219,92.1415552,bridge,Bridge end,0.02199999999999136,A,1001664
N1,409.141,21.2412497,92.1440552,link,Teknaf 53 km,0.3020000000000209,,1001665
N1,410.121,21.2357774,92.1511667,link,Teknaf 52 km,0.9799999999999613,,1001666
N1,411.119,21.236333,92.1586667,link,Teknaf 51km,0.9980000000000473,,1001667
N1,411.81,21.2308784786138,92.1607571460396,bridge,P. F PARA SLAB,5.293000000000006,A,1001668
N1,412.008,21.2293155332673,92.1613561450495,bridge,KUTUB PALONG,4.222999999999956,C,1001669
N1,412.129,21.2283604,92.1617222,link,Teknaf 50 km,1.009999999999991,,1001670
N1,412.394,21.2261382,92.1611667,bridge,Box culvert,0.26499999999998636,A,1001671
N1,412.603,21.2243327,92.1614444,bridge,Box culvert,0.20900000000000318,A,1001672
N1,412.931,21.2215199757575,92.1617032590909,bridge,KUTU - PALONG MOSZID SLAB,4.6959999999999695,B,1001673
N1,413.131,21.2198049,92.1618611,link,Info.Missing,0.5279999999999632,,1001674
N1,413.235,21.218960082,92.162077758,bridge,KOSHO - BINNA - BRIDGE,1.2270000000000323,C,1001675
N1,413.43,21.21737604825,92.16248399175,bridge,KASHO - BINNAI SLAB,0.19499999999999318,C,1001676
N1,413.531,21.2165556,92.1626944,bridge,Box culvert,0.4000000000000341,A,1001677
N1,413.66,21.2160115861386,92.1636641564356,bridge,KATU PALLANG SLAB,1.8500000000000227,A,1001678
N1,413.834,21.2152778,92.1649722,bridge,Box culvert,0.30299999999999727,A,1001679
N1,413.901,21.2149359632653,92.1655512030612,bridge,KUTUNG PALANG SLAB,0.24099999999998545,A,1001680
N1,414.0,21.2144308612244,92.1664067448979,bridge,KOSUKONA,0.09899999999998954,A,1001681
N1,414.03,21.2142778,92.166666,bridge,Box culvert,0.19599999999996953,A,1001682
N1,414.136,21.21375,92.1674438,link,Teknaf 47km,0.10600000000005139,,1001683
N1,414.264,21.2127222,92.1678882,bridge,Box culvert,0.1279999999999859,A,1001684
N1,414.508,21.2105833,92.1681382,bridge,Box culvert,0.24399999999997135,A,1001685
N1,414.608,21.2096944,92.168416,bridge,Box culvert,0.10000000000002274,A,1001686
N1,415.056,21.2063047283582,92.1700180179104,bridge,BALAKHALI TV CENTER,1.0559999999999832,A,1001687
N1,415.144,21.2056389,92.1703327,link,Teknaf 46 km,0.5360000000000014,,1001688
N1,415.296,21.2043409872865,92.1703567258064,bridge,BALUKHALI-2 SLAB,0.2400000000000091,A,1001689
N1,415.574,21.2019671732447,92.1704006677419,bridge,BALUKHALI KASTOM,0.27800000000002,A,1001690
N1,415.671,21.2011389,92.170416,bridge,Box culvert,0.5269999999999868,A,1001691
N1,415.919,21.1989997,92.1703604,bridge,Box culvert,0.24799999999999045,A,1001692
N1,416.044,21.1977219,92.1705549,link,"Z1504, Ukhia Gundum Road",0.125,,1001693
N1,416.057,21.197632418584,92.1705772646017,bridge,BALUKHALI OLD BUS STAND,0.4830000000000041,A,1001694
N1,416.157,21.1969441,92.1707493,link,Info.Missing,0.11299999999999955,,1001696
N1,416.204,21.1965552,92.1708604,bridge,Box culvert,0.047000000000025466,A,1001697
N1,416.354,21.1953155305785,92.1705074661157,bridge,BAKUHHALI KASHAMIA,0.2969999999999686,A,1001698
N1,416.688,21.1925552,92.1697216,bridge,Bridge start,0.48399999999998045,A,1001699
N1,416.73,21.1923052,92.1695271,bridge,Bridge end,0.04200000000003001,A,1001700
N1,416.966,21.1907730988505,92.1680703199233,bridge,Batukhali Bridge,0.6120000000000232,A,1001701
N1,416.991,21.1906108,92.167916,bridge,Box culvert,0.26099999999996726,A,1001703
N1,417.164,21.1897497,92.166666,link,Info.Missing,0.17300000000000182,,1001704
N1,417.29,21.1888919350109,92.1658773557987,bridge,BALUKHAKI,0.0,D,1001705
N1,417.621,21.1866386,92.1638056,bridge,Box culvert,0.45699999999999363,A,1001707
N1,417.934,21.1859441,92.1610833,bridge,Bridge start,0.313000000000045,A,1001708
N1,417.957,21.185833,92.1609167,bridge,Bridge end,0.022999999999967713,A,1001709
N1,418.19,21.1843052,92.1594167,link,Info.Missing,0.2330000000000041,,1001710
N1,418.231,21.1839744314735,92.1593026449213,bridge,GOGU GONA,1.2649999999999864,A,1001711
N1,418.76,21.1797067107296,92.1578310562231,bridge,THANGKHALI BOX CULVERT,2.7029999999999745,C,1001712
N1,418.889,21.178666,92.1574722,bridge,Box culvert,0.6990000000000123,A,1001713
N1,419.036,21.177417156701,92.1570372113402,bridge,THANG KHALI BOX CULVERT,2.069999999999993,B,1001714
N1,419.18,21.1761938,92.1566111,link,Info.Missing,0.2909999999999968,,1001715
N1,419.278,21.1754208098765,92.1562526135802,bridge,THANG KHALI BRIDGE,0.5180000000000291,C,1001716
N1,419.423,21.1742771,92.1557222,bridge,Box culvert,0.242999999999995,A,1001718
N1,419.63,21.1724828063829,92.1552940329787,bridge,Changkhali Bridge,1.399000000000001,A,1001719
N1,419.705,21.1718327,92.1551389,bridge,Box culvert,0.28199999999998226,A,1001721
N1,419.88,21.1703723502057,92.1547387765432,bridge,CHANG KHALI BRIDGE,0.8439999999999941,B,1001722
N1,419.948,21.1698049,92.1545833,bridge,Bridge start,0.242999999999995,A,1001724
N1,419.996,21.1694993,92.1543056,bridge,Bridge end,0.04800000000000182,A,1001725
N1,420.093,21.1688213638709,92.153662396129,bridge,Jam Toli Bridge,0.4630000000000223,C,1001726
N1,420.151,21.168416,92.1532778,bridge,Box culvert,0.15500000000002956,A,1001728
N1,420.18,21.168232930909,92.1531459818181,bridge,JAM TOLI BOX CULVERT,0.30000000000001137,A,1001729
N1,420.261,21.1677216,92.1527778,link,Info.Missing,0.11000000000001364,,1001730
N1,420.326,21.1673327,92.1524167,bridge,Box culvert,0.06499999999999773,A,1001731
N1,420.406,21.1666653482213,92.1523376486166,bridge,DAIM PARA BRIDGE,0.3129999999999882,B,1001732
N1,420.537,21.1655725596837,92.1522082019762,bridge,DAIM PARA CULVERT,0.44399999999996,C,1001733
N1,420.579,21.1652222,92.1521667,bridge,Bridge start,0.2529999999999859,A,1001734
N1,420.606,21.16498780625,92.152190071875,bridge,DAIM PARA CULVERT,0.4259999999999877,A,1001735
N1,420.611,21.1649444,92.1521944,bridge,Bridge end,0.031999999999982265,A,1001736
N1,420.806,21.16325,92.1522222,bridge,Box culvert,0.19499999999999318,A,1001737
N1,420.895,21.1624722,92.1522778,bridge,Box Culvert,0.08899999999999864,A,1001738
N1,420.952,21.1619757444915,92.1523314669491,bridge,DAIM PARA CULVERT,0.41500000000002046,C,1001739
N1,421.131,21.1604167,92.1525,bridge,Box culvert,0.23599999999999,A,1001740
N1,421.156,21.1602045009259,92.1525257175926,bridge,DAIM PARA CULVERT,0.5500000000000114,A,1001741
N1,421.239,21.1595,92.1526111,link,Info.Missing,0.10800000000000409,,1001742
N1,421.26,21.1593056,92.1526111,bridge,Box culvert,0.021000000000015007,A,1001743
N1,421.333,21.1586667,92.1525,bridge,Box culvert,0.07300000000003593,A,1001744
N1,421.358,21.1584534746478,92.1525195633802,bridge,PALONG KHALI CULVERT,0.4060000000000059,C,1001745
N1,421.688,21.1556389,92.1527778,bridge,Box culvert,0.35499999999996135,A,1001746
N1,421.905,21.1537778,92.1528611,bridge,Box culvert,0.21699999999998454,A,1001747
N1,422.081,21.1524632792452,92.1534145867924,bridge,PALONG KHALI BAZAR (1),0.7230000000000132,C,1001748
N1,422.117,21.1521944,92.1535278,bridge,Box culvert,0.21200000000004593,A,1001749
N1,422.315,21.1507222,92.1545,link,Info.Missing,0.19799999999997908,,1001750
N1,422.447,21.1498906490706,92.1552156215613,bridge,Palong Khali Bazar Bridge,0.0,C,1001751
N1,422.784,21.1477676743494,92.1570426250929,bridge,Palong Khali Bridge,1.627999999999986,A,1001753
N1,422.853,21.147333,92.1574167,bridge,Box culvert,0.5380000000000109,A,1001755
N1,423.222,21.1442774,92.1586389,bridge,Bridge start,0.36899999999997135,A,1001756
N1,423.241,21.1441663,92.1586944,bridge,Bridge end,0.019000000000005457,A,1001757
N1,423.322,21.1435274,92.1589722,link,Teknaf 38 km,0.08100000000001728,,1001758
N1,423.442,21.1425462548387,92.159429216129,bridge,KARUN TOLI RCC GIDER BRIDGE,3.0360000000000014,B,1001759
N1,423.57,21.1414997,92.1599167,bridge,Bridge start,0.24799999999999045,A,1001760
N1,423.631,21.1410552,92.1602222,bridge,Bridge end,0.06099999999997863,A,1001761
N1,423.67,21.1408647661691,92.1605222283582,bridge,Karontoli Bridge,0.0,C,1001762
N1,423.804,21.140210455058,92.1615530950248,bridge,GIVATOLI RCC GIDER BRIDGE,1.0199999999999818,A,1001764
N1,424.075,21.1388871840796,92.1636379074626,bridge,GIVA TOLI RCC GIDER BRIDGE,0.271000000000015,A,1001765
N1,424.234,21.1381108,92.1648611,bridge,Box culvert,0.6030000000000086,A,1001766
N1,424.271,21.1380664956896,92.1651978,bridge,GIVA TOLI BOX CULVERT,0.19600000000002638,A,1001767
N1,424.35,21.1379719,92.1659167,link,Info.Missing,0.11600000000004229,,1001768
N1,424.395,21.1379210829268,92.1663534195121,bridge,GIVATOLI RCC GIDER BRIDGE,0.7249999999999659,C,1001769
N1,424.473,21.137833,92.1671104,bridge,Box culvert,0.12299999999999045,A,1001770
N1,424.577,21.1376124564885,92.1680587053435,bridge,KATA KHALI RCC GIDER BRIDGE,0.0,D,1001771
N1,424.604,21.1375552,92.1683049,bridge,Box culvert,0.1309999999999718,A,1001773
N1,424.783,21.1373350498154,92.1700112125461,bridge,ULI BANIA BOX CULVERT,0.38800000000003365,C,1001774
N1,424.875,21.1372219,92.1708882,bridge,Box culvert,0.271000000000015,A,1001775
N1,425.075,21.1371108,92.1727771,bridge,Box culvert,0.19999999999998863,A,1001776
N1,425.195,21.1368886,92.173916,bridge,Bridge start,0.12000000000000455,A,1001777
N1,425.225,21.1367219,92.1741382,bridge,Bridge end,0.03000000000002956,A,1001778
N1,425.267,21.1366125359375,92.1745027796875,bridge,KHARA KANDI RCC GIDER BRIDGE,1.8249999999999886,B,1001779
N1,425.353,21.1363886,92.1752493,link,Info.Missing,0.1279999999999859,,1001781
N1,425.385,21.1363608,92.1755549,bridge,Box culvert,0.031999999999982265,A,1001782
N1,425.455,21.1360412976525,92.1760569938967,bridge,ULUBANIA RCC GIDER BRIDGE,1.183999999999969,A,1001783
N1,425.598,21.1353886,92.1770827,bridge,Box culvert,0.21300000000002228,A,1001784
N1,425.715,21.1349149157894,92.1779379605263,bridge,ULIBANIA BOX CULVERT,0.4479999999999791,C,1001785
N1,425.882,21.1342388024291,92.179158717004,bridge,DMONIR GONA RCC GIDER BRIDGE,0.4270000000000209,A,1001786
N1,426.092,21.1333886,92.1806938,bridge,Bridge start,0.49399999999997135,A,1001787
N1,426.109,21.1333608,92.1808327,bridge,Bridge end,0.016999999999995907,A,1001788
N1,426.285,21.1329438,92.1824438,bridge,Box culvert,0.17600000000004457,A,1001789
N1,426.382,21.1326938,92.183333,link,Info.Missing,0.09699999999997999,,1001790
N1,426.542,21.1319716,92.1846108,bridge,Box culvert,0.15999999999996817,A,1001791
N1,426.555,21.1318968873563,92.1846917362069,bridge,BALUR KHALI -(1) RCC GIDER BRIDGE,1.288000000000011,B,1001792
N1,426.716,21.1309716,92.1856941,bridge,Box culvert,0.17400000000003502,A,1001793
N1,426.881,21.1299737216216,92.1868158522522,bridge,BALU KHALI -2 BOX CULVERT,1.1659999999999968,C,1001794
N1,426.915,21.1297680981982,92.1870470012012,bridge,Balu Khali Bridge,2.3380000000000223,D,1001795
N1,427.041,21.1290060819819,92.187903612012,bridge,W HIME KANG BOX CULVERT,1.1589999999999918,A,1001797
N1,427.154,21.1283226864864,92.1886718423423,bridge,WHIKE KANG BOX CULVERT,0.11299999999999955,A,1001798
N1,427.231,21.1278570099099,92.1891953267267,bridge,WHIKE KANG BOX CULVERT,0.3159999999999741,B,1001799
N1,427.382,21.1269438,92.1902219,link,Km post missing,0.6659999999999968,,1001800
N1,427.394,21.1268327,92.1902774,bridge,Box culvert,0.012000000000000455,A,1001801
N1,427.622,21.125103688724,92.1913674700296,bridge,wheke kang (1),0.46800000000001774,A,1001802
N1,427.731,21.1242771,92.1918886,bridge,Box culvert,0.3369999999999891,A,1001804
N1,427.772,21.1239993,92.1919997,bridge,Box culvert,0.04099999999999682,A,1001805
N1,427.804,21.1237604940298,92.1921588880597,bridge,WHIKE KANG BRIDGE,0.18199999999995953,A,1001806
N1,427.906,21.1229993,92.1926663,bridge,Box culvert,0.13400000000001455,A,1001807
N1,427.918,21.1229108079646,92.1927223495575,bridge,Moa Ex Kang Bridge,0.0,C,1001808
N1,427.969,21.1225347168141,92.1929605601769,bridge,HOA EX KANG BAZAE,0.16500000000002046,A,1001810
N1,428.019,21.122166,92.1931941,bridge,Box culvert,0.11299999999999955,A,1001811
N1,428.095,21.1215698917647,92.1935169658823,bridge,HOACX KANG BARAR,0.17700000000002092,C,1001812
N1,428.104,21.1214993,92.1935552,bridge,Box culvert,0.08499999999997954,A,1001814
N1,428.387,21.1198604,92.1954719,link,Info.Missing,0.28300000000001546,,1001815
N1,428.498,21.1190827,92.1960274,bridge,Box culvert,0.11099999999999,A,1001816
N1,428.578,21.1184609383419,92.1962922290155,bridge,AMTULI BOX CULVERT,0.6089999999999804,A,1001817
N1,428.691,21.1175827,92.1966663,bridge,Box culvert,0.19299999999998363,A,1001818
N1,428.818,21.1165,92.1969163,bridge,Box culvert,0.12700000000000955,A,1001819
N1,428.869,21.1161389,92.1969997,bridge,Box culvert,0.051000000000044565,A,1001820
N1,428.89,21.1159743461538,92.1970744923076,bridge,TASSI-PARA BAR,0.3120000000000118,A,1001821
N1,428.908,21.1158333,92.1971386,link,Z1133 Road to Shaplapur,0.03899999999998727,,1001822
N1,428.995,21.1151667,92.1975552,bridge,Bridge start,0.08699999999998909,A,1001823
N1,429.073,21.1146111,92.1979719,bridge,Bridge end,0.07799999999997453,A,1001824
N1,429.081,21.1145580496021,92.1980208315649,bridge,TAS SE BRIDGE HOANGK,0.98599999999999,B,1001825
N1,429.45,21.1121111,92.2002778,link,Info.Missing,0.37700000000000955,,1001827
N1,429.491,21.1118930148936,92.2005928021276,bridge,LAMBA-BIL PORA,0.6009999999999991,A,1001828
N1,429.497,21.1118611,92.2006389,bridge,Box culvert,0.047000000000025466,A,1001829
N1,429.615,21.1108101507936,92.2020956942857,bridge,LAMBABIL MIDDLE PARA,0.12400000000002365,A,1001830
N1,429.719,21.1098838904761,92.2033796485714,bridge,LAMBABIL MIDDLE,0.103999999999985,A,1001831
N1,429.812,21.1090556,92.2045278,bridge,Box culvert,0.3149999999999977,A,1001832
N1,429.912,21.108771344186,92.2048378697674,bridge,LAMBA - BIL - (1) BOX CULVERT,0.19299999999998363,A,1001833
N1,430.072,21.1083165348837,92.2053339813953,bridge,LAM BA BIL (2) BOX CULVERT,0.160000000000025,A,1001834
N1,430.242,21.1078333,92.2058611,bridge,Box culvert,0.4300000000000068,A,1001835
N1,430.287,21.1078333,92.2061073045454,bridge,LAMBA BIL (3) BOX CULVERT,0.214999999999975,A,1001836
N1,430.44,21.1078333,92.2069444,bridge,Box culvert,0.19799999999997908,A,1001837
N1,430.51,21.1058333,92.20725,link,Km post broken,0.06999999999999318,,1001838
N1,430.574,21.1053611,92.2073889,bridge,Box culvert,0.06400000000002137,A,1001839
N1,430.582,21.1052944333333,92.20739816,bridge,LAMBA BIL BOX,2.4869999999999663,C,1001840
N1,430.694,21.1043611,92.2075278,bridge,Box culvert,0.12000000000000455,A,1001841
N1,430.901,21.1026389,92.2077778,bridge,Box culvert,0.20699999999999363,A,1001842
N1,430.978,21.1020295703488,92.2079394552325,bridge,UNCHI - PRANG BRIDGE,0.6910000000000309,A,1001843
N1,431.073,21.1012778,92.2081389,bridge,Box culvert,0.17199999999996862,A,1001845
N1,431.167,21.1005774145454,92.208578050909,bridge,ON SIFAPAING BOX CULVERT,0.18899999999996453,A,1001846
N1,431.293,21.0996386,92.2091667,bridge,Box culvert,0.22000000000002728,A,1001847
N1,431.398,21.0988710315789,92.2096579157894,bridge,UNCHING OPLONG CULVERT (1),0.2310000000000514,A,1001848
N1,431.578,21.0975552,92.2105,link,Info.Missing,0.28499999999996817,,1001849
N1,431.606,21.097333,92.2106111,bridge,Box culvert,0.02800000000002001,A,1001850
N1,431.877,21.0950312659147,92.2114600974937,bridge,KUTUB DIA PARA (1) CULVERT,0.478999999999985,A,1001851
N1,431.946,21.0944452155388,92.2116762629072,bridge,KUTUB DIA PARA CULVERT,0.06900000000001683,A,1001852
N1,432.005,21.0939441,92.2118611,bridge,Bridge start,0.3990000000000009,A,1001853
N1,432.041,21.0936663,92.2119444,bridge,Bridge end,0.036000000000001364,A,1001854
N1,432.19,21.0923827310126,92.2123111474683,bridge,KUTUB - DIA PARA (3),0.24399999999997135,A,1001855
N1,432.199,21.0923052,92.2123333,bridge,Box culvert,0.15800000000001546,A,1001856
N1,432.411,21.0905260238297,92.2128845902127,bridge,KANGOR PARA,0.22100000000000364,A,1001857
N1,432.434,21.090333,92.2129444,bridge,Box culvert,0.23500000000001364,A,1001858
N1,432.578,21.0891941,92.2135,link,Km post missing,0.1439999999999486,,1001859
N1,432.62,21.088867034104,92.213695567052,bridge,KANGOR PARA MOZGID,0.20900000000000318,A,1001860
