Road;Scenario;Seed;Average_driving_time;Total_waiting_time;Average_waiting_time
N1;8;1234567;0;653939;0
N1;8;1234567;0;654442;0
N1;8;1234567;0;654945;0
N1;8;1234567;0;655448;0
N1;8;1234567;0;655951;0
N1;8;1234567;0;656448;0
N1;8;1234567;0;656942;0
N1;8;1234567;0;657435;0
N1;8;1234567;0;657931;0
N1;8;1234567;0;658434;0
N1;8;1234567;0;658935;0
N1;8;1234567;0;659435;0
N1;8;1234567;0;659937;0
N1;8;1234567;0;660439;0
N1;8;1234567;0;660935;0
N1;8;1234567;0;661433;0
N1;8;1234567;0;661935;0
N1;8;1234567;0;662438;0
N1;8;1234567;0;662943;0
N1;8;1234567;0;663451;0
N1;8;1234567;0;663957;0
N1;8;1234567;0;664461;0
N1;8;1234567;0;664967;0
N1;8;1234567;0;665472;0
N1;8;1234567;0;665973;0
N1;8;1234567;0;666474;0
N1;8;1234567;0;666971;0
N1;8;1234567;0;667467;0
N1;8;1234567;0;667967;0
N1;8;1234567;0;668469;0
N1;8;1234567;0;668969;0
N1;8;1234567;0;669465;0
N1;8;1234567;0;669966;0
N1;8;1234567;0;670470;0
N1;8;1234567;0;670974;0
N1;8;1234567;0;671481;0
N1;8;1234567;0;671990;0
N1;8;1234567;0;672501;0
N1;8;1234567;0;673013;0
N1;8;1234567;0;673522;0
N1;8;1234567;0;674033;0
N1;8;1234567;0;674546;0
N1;8;1234567;0;675059;0
N1;8;1234567;0;675569;0
N1;8;1234567;0;676079;0
N1;8;1234567;0;676586;0
N1;8;1234567;0;677094;0
N1;8;1234567;0;677605;0
N1;8;1234567;0;678120;0
N1;8;1234567;0;678634;0
N1;8;1234567;0;679143;0
N1;8;1234567;0;679652;0
N1;8;1234567;0;680161;0
N1;8;1234567;0;680673;0
N1;8;1234567;0;681189;0
N1;8;1234567;0;681697;0
N1;8;1234567;0;682202;0
N1;8;1234567;0;682708;0
N1;8;1234567;0;683216;0
N1;8;1234567;0;683725;0
N1;8;1234567;0;684233;0
N1;8;1234567;0;684743;0
N1;8;1234567;0;685251;0
N1;8;1234567;0;685761;0
N1;8;1234567;0;686271;0
N1;8;1234567;0;686775;0
N1;8;1234567;0;687276;0
N1;8;1234567;0;687780;0
N1;8;1234567;0;688283;0
N1;8;1234567;0;688786;0
N1;8;1234567;0;689288;0
N1;8;1234567;0;689789;0
N1;8;1234567;0;690295;0
N1;8;1234567;0;690805;0
N1;8;1234567;0;691316;0
N1;8;1234567;0;691827;0
N1;8;1234567;0;692339;0
N1;8;1234567;0;692852;0
N1;8;1234567;0;693366;0
N1;8;1234567;0;693876;0
N1;8;1234567;0;694384;0
N1;8;1234567;0;694893;0
N1;8;1234567;0;695398;0
N1;8;1234567;0;695910;0
N1;8;1234567;0;696422;0
N1;8;1234567;0;696935;0
N1;8;1234567;0;697445;0
N1;8;1234567;0;697959;0
N1;8;1234567;0;698477;0
N1;8;1234567;0;698996;0
N1;8;1234567;0;699516;0
N1;8;1234567;0;700034;0
N1;8;1234567;0;700549;0
N1;8;1234567;0;701064;0
N1;8;1234567;0;701580;0
N1;8;1234567;0;702095;0
N1;8;1234567;0;702613;0
N1;8;1234567;0;703134;0
N1;8;1234567;0;703650;0
N1;8;1234567;0;704168;0
N1;8;1234567;0;704677;0
N1;8;1234567;0;705182;0
N1;8;1234567;0;705692;0
N1;8;1234567;0;706201;0
N1;8;1234567;0;706712;0
N1;8;1234567;0;707227;0
N1;8;1234567;0;707741;0
N1;8;1234567;0;708258;0
N1;8;1234567;0;708780;0
N1;8;1234567;0;709296;0
N1;8;1234567;0;709809;0
N1;8;1234567;0;710323;0
N1;8;1234567;0;710837;0
N1;8;1234567;0;711354;0
N1;8;1234567;0;711874;0
N1;8;1234567;0;712395;0
N1;8;1234567;0;712918;0
N1;8;1234567;0;713443;0
N1;8;1234567;0;713964;0
N1;8;1234567;0;714488;0
N1;8;1234567;0;715016;0
N1;8;1234567;0;715541;0
N1;8;1234567;0;716064;0
N1;8;1234567;0;716581;0
N1;8;1234567;0;717102;0
N1;8;1234567;0;717626;0
N1;8;1234567;0;718151;0
N1;8;1234567;0;718676;0
N1;8;1234567;0;719202;0
N1;8;1234567;0;719720;0
N1;8;1234567;0;720242;0
N1;8;1234567;0;720763;0
N1;8;1234567;0;721288;0
N1;8;1234567;0;721810;0
N1;8;1234567;0;722331;0
N1;8;1234567;0;722856;0
N1;8;1234567;0;723385;0
N1;8;1234567;0;723911;0
N1;8;1234567;0;724436;0
N1;8;1234567;0;724958;0
N1;8;1234567;0;725480;0
N1;8;1234567;0;725999;0
N1;8;1234567;0;726520;0
N1;8;1234567;0;727044;0
N1;8;1234567;0;727564;0
N1;8;1234567;0;728084;0
N1;8;1234567;0;728606;0
N1;8;1234567;0;729127;0
N1;8;1234567;0;729649;0
N1;8;1234567;0;730177;0
N1;8;1234567;0;730708;0
N1;8;1234567;0;731238;0
N1;8;1234567;0;731774;0
N1;8;1234567;0;732314;0
N1;8;1234567;0;732856;0
N1;8;1234567;0;733395;0
N1;8;1234567;0;733933;0
N1;8;1234567;0;734471;0
N1;8;1234567;0;735008;0
N1;8;1234567;0;735548;0
N1;8;1234567;0;736087;0
N1;8;1234567;0;736625;0
N1;8;1234567;0;737161;0
N1;8;1234567;0;737694;0
N1;8;1234567;0;738223;0
N1;8;1234567;0;738748;0
N1;8;1234567;0;739280;0
N1;8;1234567;0;739804;0
N1;8;1234567;0;740331;0
N1;8;1234567;0;740864;0
N1;8;1234567;0;741395;0
N1;8;1234567;0;741921;0
N1;8;1234567;0;742447;0
N1;8;1234567;0;742972;0
N1;8;1234567;0;743494;0
N1;8;1234567;0;744020;0
N1;8;1234567;0;744556;0
N1;8;1234567;0;745087;0
N1;8;1234567;0;745621;0
N1;8;1234567;0;746154;0
N1;8;1234567;0;746691;0
N1;8;1234567;0;747231;0
N1;8;1234567;0;747770;0
N1;8;1234567;0;748304;0
N1;8;1234567;0;748838;0
N1;8;1234567;0;749375;0
N1;8;1234567;0;749911;0
N1;8;1234567;0;750449;0
N1;8;1234567;0;750987;0
N1;8;1234567;0;751527;0
N1;8;1234567;0;752069;0
N1;8;1234567;0;752607;0
N1;8;1234567;0;753147;0
N1;8;1234567;0;753687;0
N1;8;1234567;0;754221;0
N1;8;1234567;0;754754;0
N1;8;1234567;0;755285;0
N1;8;1234567;0;755819;0
N1;8;1234567;0;756361;0
N1;8;1234567;0;756902;0
N1;8;1234567;0;757437;0
N1;8;1234567;0;757971;0
N1;8;1234567;0;758502;0
N1;8;1234567;0;759036;0
N1;8;1234567;0;759570;0
N1;8;1234567;0;760108;0
N1;8;1234567;0;760647;0
N1;8;1234567;0;761187;0
N1;8;1234567;0;761731;0
N1;8;1234567;0;762273;0
N1;8;1234567;0;762812;0
N1;8;1234567;0;763355;0
N1;8;1234567;0;763901;0
N1;8;1234567;0;764442;0
N1;8;1234567;0;764985;0
N1;8;1234567;0;765531;0
N1;8;1234567;0;766075;0
N1;8;1234567;0;766620;0
N1;8;1234567;0;767168;0
N1;8;1234567;0;767710;0
N1;8;1234567;0;768255;0
N1;8;1234567;0;768797;0
N1;8;1234567;0;769343;0
N1;8;1234567;0;769891;0
N1;8;1234567;0;770440;0
N1;8;1234567;0;770987;0
N1;8;1234567;0;771536;0
N1;8;1234567;0;772085;0
N1;8;1234567;0;772628;0
N1;8;1234567;0;773170;0
N1;8;1234567;0;773708;0
N1;8;1234567;0;774252;0
N1;8;1234567;0;774798;0
N1;8;1234567;0;775343;0
N1;8;1234567;0;775888;0
N1;8;1234567;0;776437;0
N1;8;1234567;0;776989;0
N1;8;1234567;0;777544;0
N1;8;1234567;0;778098;0
N1;8;1234567;0;778644;0
N1;8;1234567;0;779187;0
N1;8;1234567;0;779726;0
N1;8;1234567;0;780269;0
N1;8;1234567;0;780815;0
N1;8;1234567;0;781361;0
N1;8;1234567;0;781906;0
N1;8;1234567;0;782452;0
N1;8;1234567;0;783002;0
N1;8;1234567;0;783555;0
N1;8;1234567;0;784106;0
N1;8;1234567;0;784660;0
N1;8;1234567;0;785218;0
N1;8;1234567;0;785773;0
N1;8;1234567;0;786325;0
N1;8;1234567;0;786872;0
N1;8;1234567;0;787419;0
N1;8;1234567;0;787967;0
N1;8;1234567;0;788516;0
N1;8;1234567;0;789066;0
N1;8;1234567;0;789615;0
N1;8;1234567;0;790160;0
N1;8;1234567;0;790709;0
N1;8;1234567;0;791257;0
N1;8;1234567;0;791801;0
N1;8;1234567;0;792344;0
N1;8;1234567;0;792891;0
N1;8;1234567;0;793440;0
N1;8;1234567;0;793993;0
N1;8;1234567;0;794545;0
N1;8;1234567;0;795095;0
N1;8;1234567;0;795648;0
N1;8;1234567;0;796198;0
N1;8;1234567;0;796752;0
N1;8;1234567;0;797305;0
N1;8;1234567;0;797854;0
N1;8;1234567;0;798405;0
N1;8;1234567;0;798956;0
N1;8;1234567;0;799504;0
N1;8;1234567;0;800056;0
N1;8;1234567;0;800608;0
N1;8;1234567;0;801156;0
N1;8;1234567;0;801707;0
N1;8;1234567;0;802260;0
N1;8;1234567;0;802812;0
N1;8;1234567;0;803368;0
N1;8;1234567;0;803922;0
N1;8;1234567;0;804478;0
N1;8;1234567;0;805038;0
N1;8;1234567;0;805598;0
N1;8;1234567;0;806157;0
N1;8;1234567;0;806715;0
N1;8;1234567;0;807273;0
N1;8;1234567;0;807833;0
N1;8;1234567;0;808396;0
N1;8;1234567;0;808957;0
N1;8;1234567;0;809512;0
N1;8;1234567;0;810062;0
N1;8;1234567;0;810616;0
N1;8;1234567;0;811169;0
N1;8;1234567;0;811722;0
N1;8;1234567;0;812275;0
N1;8;1234567;0;812828;0
N1;8;1234567;0;813385;0
N1;8;1234567;0;813939;0
N1;8;1234567;0;814494;0
N1;8;1234567;0;815053;0
N1;8;1234567;0;815611;0
N1;8;1234567;0;816173;0
N1;8;1234567;0;816736;0
N1;8;1234567;0;817301;0
N1;8;1234567;0;817864;0
N1;8;1234567;0;818423;0
N1;8;1234567;0;818988;0
N1;8;1234567;0;819556;0
N1;8;1234567;0;820125;0
N1;8;1234567;0;820692;0
N1;8;1234567;0;821256;0
N1;8;1234567;0;821825;0
N1;8;1234567;0;822394;0
N1;8;1234567;0;822958;0
N1;8;1234567;0;823523;0
N1;8;1234567;0;824082;0
N1;8;1234567;0;824643;0
N1;8;1234567;0;825203;0
N1;8;1234567;0;825762;0
N1;8;1234567;0;826319;0
N1;8;1234567;0;826877;0
N1;8;1234567;0;827431;0
N1;8;1234567;0;827992;0
N1;8;1234567;0;828555;0
N1;8;1234567;0;829117;0
N1;8;1234567;0;829680;0
N1;8;1234567;0;830242;0
N1;8;1234567;0;830805;0
N1;8;1234567;0;831368;0
N1;8;1234567;0;831933;0
N1;8;1234567;0;832497;0
N1;8;1234567;0;833058;0
N1;8;1234567;0;833622;0
N1;8;1234567;0;834181;0
N1;8;1234567;0;834741;0
N1;8;1234567;0;835299;0
N1;8;1234567;0;835859;0
N1;8;1234567;0;836422;0
N1;8;1234567;0;836987;0
N1;8;1234567;0;837552;0
N1;8;1234567;0;838117;0
N1;8;1234567;0;838687;0
N1;8;1234567;0;839256;0
N1;8;1234567;0;839825;0
N1;8;1234567;0;840390;0
N1;8;1234567;0;840958;0
N1;8;1234567;0;841525;0
N1;8;1234567;0;842091;0
N1;8;1234567;0;842660;0
N1;8;1234567;0;843234;0
N1;8;1234567;0;843811;0
N1;8;1234567;0;844384;0
N1;8;1234567;0;844950;0
N1;8;1234567;0;845518;0
N1;8;1234567;0;846084;0
N1;8;1234567;0;846649;0
N1;8;1234567;0;847217;0
N1;8;1234567;0;847785;0
N1;8;1234567;0;848356;0
N1;8;1234567;0;848931;0
N1;8;1234567;0;849506;0
N1;8;1234567;0;850086;0
N1;8;1234567;0;850664;0
N1;8;1234567;0;851238;0
N1;8;1234567;0;851809;0
N1;8;1234567;0;852380;0
N1;8;1234567;0;852954;0
N1;8;1234567;0;853531;0
N1;8;1234567;0;854106;0
N1;8;1234567;0;854682;0
N1;8;1234567;0;855258;0
N1;8;1234567;0;855835;0
N1;8;1234567;0;856414;0
N1;8;1234567;0;856994;0
N1;8;1234567;0;857573;0
N1;8;1234567;0;858149;0
N1;8;1234567;0;858724;0
N1;8;1234567;0;859294;0
N1;8;1234567;0;859861;0
N1;8;1234567;0;860433;0
N1;8;1234567;0;861008;0
N1;8;1234567;0;861582;0
N1;8;1234567;0;862157;0
N1;8;1234567;0;862730;0
N1;8;1234567;0;863304;0
N1;8;1234567;0;863879;0
N1;8;1234567;0;864456;0
N1;8;1234567;0;865034;0
N1;8;1234567;0;865612;0
N1;8;1234567;0;866190;0
N1;8;1234567;0;866771;0
N1;8;1234567;0;867352;0
N1;8;1234567;0;867930;0
N1;8;1234567;0;868512;0
N1;8;1234567;0;869096;0
N1;8;1234567;0;869675;0
N1;8;1234567;0;870254;0
N1;8;1234567;0;870826;0
N1;8;1234567;0;871403;0
N1;8;1234567;0;871981;0
N1;8;1234567;0;872562;0
N1;8;1234567;0;873142;0
N1;8;1234567;0;873722;0
N1;8;1234567;0;874305;0
N1;8;1234567;0;874891;0
N1;8;1234567;0;875478;0
N1;8;1234567;0;876065;0
N1;8;1234567;0;876650;0
N1;8;1234567;0;877237;0
N1;8;1234567;0;877821;0
N1;8;1234567;0;878407;0
N1;8;1234567;0;878993;0
N1;8;1234567;0;879581;0
N1;8;1234567;0;880169;0
N1;8;1234567;0;880753;0
N1;8;1234567;0;881338;0
N1;8;1234567;0;881928;0
N1;8;1234567;0;882516;0
N1;8;1234567;0;883107;0
N1;8;1234567;0;883694;0
N1;8;1234567;0;884274;0
N1;8;1234567;0;884856;0
N1;8;1234567;0;885438;0
N1;8;1234567;0;886017;0
N1;8;1234567;0;886592;0
N1;8;1234567;0;887166;0
N1;8;1234567;0;887743;0
N1;8;1234567;0;888323;0
N1;8;1234567;0;888903;0
N1;8;1234567;0;889484;0
N1;8;1234567;0;890067;0
N1;8;1234567;0;890654;0
N1;8;1234567;0;891234;0
N1;8;1234567;0;891814;0
N1;8;1234567;0;892393;0
N1;8;1234567;0;892978;0
N1;8;1234567;0;893563;0
N1;8;1234567;0;894144;0
N1;8;1234567;0;894724;0
N1;8;1234567;0;895301;0
N1;8;1234567;0;895879;0
N1;8;1234567;0;896464;0
N1;8;1234567;0;897052;0
N1;8;1234567;0;897643;0
N1;8;1234567;0;898235;0
N1;8;1234567;0;898824;0
N1;8;1234567;0;899412;0
N1;8;1234567;0;899996;0
N1;8;1234567;0;900581;0
N1;8;1234567;0;901166;0
N1;8;1234567;0;901752;0
N1;8;1234567;0;902341;0
N1;8;1234567;0;902932;0
N1;8;1234567;0;903524;0
N1;8;1234567;0;904118;0
N1;8;1234567;0;904706;0
N1;8;1234567;0;905297;0
N1;8;1234567;0;905888;0
N1;8;1234567;0;906480;0
N1;8;1234567;0;907075;0
N1;8;1234567;0;907665;0
N1;8;1234567;0;908254;0
N1;8;1234567;0;908840;0
N1;8;1234567;0;909423;0
N1;8;1234567;0;910008;0
N1;8;1234567;0;910601;0
N1;8;1234567;0;911199;0
N1;8;1234567;0;911801;0
N1;8;1234567;0;912402;0
N1;8;1234567;0;913003;0
N1;8;1234567;0;913602;0
N1;8;1234567;0;914203;0
N1;8;1234567;0;914804;0
N1;8;1234567;0;915398;0
N1;8;1234567;0;915993;0
N1;8;1234567;0;916590;0
N1;8;1234567;0;917186;0
N1;8;1234567;0;917781;0
N1;8;1234567;0;918375;0
N1;8;1234567;0;918962;0
N1;8;1234567;0;919550;0
N1;8;1234567;0;920141;0
N1;8;1234567;0;920740;0
N1;8;1234567;0;921335;0
N1;8;1234567;0;921930;0
N1;8;1234567;0;922523;0
N1;8;1234567;0;923116;0
N1;8;1234567;0;923708;0
N1;8;1234567;0;924301;0
N1;8;1234567;0;924895;0
N1;8;1234567;0;925488;0
N1;8;1234567;0;926083;0
N1;8;1234567;0;926684;0
N1;8;1234567;0;927281;0
N1;8;1234567;0;927878;0
N1;8;1234567;0;928475;0
N1;8;1234567;0;929075;0
N1;8;1234567;0;929676;0
N1;8;1234567;0;930279;0
N1;8;1234567;0;930881;0
N1;8;1234567;0;931478;0
N1;8;1234567;0;932074;0
N1;8;1234567;0;932676;0
N1;8;1234567;0;933276;0
N1;8;1234567;0;933878;0
N1;8;1234567;0;934486;0
N1;8;1234567;0;935089;0
N1;8;1234567;0;935692;0
N1;8;1234567;0;936298;0
N1;8;1234567;0;936898;0
N1;8;1234567;0;937496;0
N1;8;1234567;0;938095;0
N1;8;1234567;0;938703;0
N1;8;1234567;0;939305;0
N1;8;1234567;0;939905;0
N1;8;1234567;0;940508;0
N1;8;1234567;0;941112;0
N1;8;1234567;0;941718;0
N1;8;1234567;0;942318;0
N1;8;1234567;0;942912;0
N1;8;1234567;0;943512;0
N1;8;1234567;0;944115;0
N1;8;1234567;0;944716;0
N1;8;1234567;0;945318;0
N1;8;1234567;0;945922;0
N1;8;1234567;0;946520;0
N1;8;1234567;0;947121;0
N1;8;1234567;0;947725;0
N1;8;1234567;0;948325;0
N1;8;1234567;0;948924;0
N1;8;1234567;0;949522;0
N1;8;1234567;0;950127;0
N1;8;1234567;0;950741;0
N1;8;1234567;0;951355;0
N1;8;1234567;0;951970;0
N1;8;1234567;0;952586;0
N1;8;1234567;0;953204;0
N1;8;1234567;0;953822;0
N1;8;1234567;0;954437;0
N1;8;1234567;0;955052;0
N1;8;1234567;0;955666;0
N1;8;1234567;0;956277;0
N1;8;1234567;0;956882;0
N1;8;1234567;0;957485;0
N1;8;1234567;0;958089;0
N1;8;1234567;0;958698;0
N1;8;1234567;0;959308;0
N1;8;1234567;0;959913;0
N1;8;1234567;0;960519;0
N1;8;1234567;0;961124;0
N1;8;1234567;0;961729;0
N1;8;1234567;0;962331;0
N1;8;1234567;0;962932;0
N1;8;1234567;0;963533;0
N1;8;1234567;0;964132;0
N1;8;1234567;0;964731;0
N1;8;1234567;0;965341;0
N1;8;1234567;0;965951;0
N1;8;1234567;0;966558;0
N1;8;1234567;0;967166;0
N1;8;1234567;0;967775;0
N1;8;1234567;0;968392;0
N1;8;1234567;0;969007;0
N1;8;1234567;0;969612;0
N1;8;1234567;0;970223;0
N1;8;1234567;0;970831;0
N1;8;1234567;0;971443;0
N1;8;1234567;0;972055;0
N1;8;1234567;0;972664;0
N1;8;1234567;0;973275;0
N1;8;1234567;0;973892;0
N1;8;1234567;0;974507;0
N1;8;1234567;0;975120;0
N1;8;1234567;0;975731;0
N1;8;1234567;0;976344;0
N1;8;1234567;0;976961;0
N1;8;1234567;0;977579;0
N1;8;1234567;0;978195;0
N1;8;1234567;0;978811;0
N1;8;1234567;0;979429;0
N1;8;1234567;0;980046;0
N1;8;1234567;0;980662;0
N1;8;1234567;0;981277;0
N1;8;1234567;0;981893;0
N1;8;1234567;0;982512;0
N1;8;1234567;0;983133;0
N1;8;1234567;0;983752;0
N1;8;1234567;0;984373;0
N1;8;1234567;0;984995;0
N1;8;1234567;0;985619;0
N1;8;1234567;0;986242;0
N1;8;1234567;0;986866;0
N1;8;1234567;0;987489;0
N1;8;1234567;0;988106;0
N1;8;1234567;0;988720;0
N1;8;1234567;0;989334;0
N1;8;1234567;0;989945;0
N1;8;1234567;0;990563;0
N1;8;1234567;0;991185;0
N1;8;1234567;0;991807;0
N1;8;1234567;0;992427;0
N1;8;1234567;0;993047;0
N1;8;1234567;0;993662;0
N1;8;1234567;0;994279;0
N1;8;1234567;0;994896;0
N1;8;1234567;0;995508;0
N1;8;1234567;0;996122;0
N1;8;1234567;0;996737;0
N1;8;1234567;0;997350;0
N1;8;1234567;0;997968;0
N1;8;1234567;0;998591;0
N1;8;1234567;0;999210;0
N1;8;1234567;0;999822;0
N1;8;1234567;0;1000438;0
N1;8;1234567;0;1001058;0
N1;8;1234567;0;1001679;0
N1;8;1234567;0;1002297;0
N1;8;1234567;0;1002923;0
N1;8;1234567;0;1003549;0
N1;8;1234567;0;1004170;0
N1;8;1234567;0;1004793;0
N1;8;1234567;0;1005416;0
N1;8;1234567;0;1006036;0
N1;8;1234567;0;1006653;0
N1;8;1234567;0;1007271;0
N1;8;1234567;0;1007890;0
N1;8;1234567;0;1008516;0
N1;8;1234567;0;1009138;0
N1;8;1234567;0;1009763;0
N1;8;1234567;0;1010390;0
N1;8;1234567;0;1011019;0
N1;8;1234567;0;1011648;0
N1;8;1234567;0;1012273;0
N1;8;1234567;0;1012899;0
N1;8;1234567;0;1013522;0
N1;8;1234567;0;1014139;0
N1;8;1234567;0;1014757;0
N1;8;1234567;0;1015378;0
N1;8;1234567;0;1015995;0
N1;8;1234567;0;1016612;0
N1;8;1234567;0;1017234;0
N1;8;1234567;0;1017857;0
N1;8;1234567;0;1018476;0
N1;8;1234567;0;1019092;0
N1;8;1234567;0;1019707;0
N1;8;1234567;0;1020328;0
N1;8;1234567;0;1020950;0
N1;8;1234567;0;1021576;0
N1;8;1234567;0;1022202;0
N1;8;1234567;0;1022822;0
N1;8;1234567;0;1023444;0
N1;8;1234567;0;1024069;0
N1;8;1234567;0;1024699;0
N1;8;1234567;0;1025336;0
N1;8;1234567;0;1025972;0
N1;8;1234567;0;1026603;0
N1;8;1234567;0;1027235;0
N1;8;1234567;0;1027870;0
N1;8;1234567;0;1028505;0
N1;8;1234567;0;1029134;0
N1;8;1234567;0;1029764;0
N1;8;1234567;0;1030400;0
N1;8;1234567;0;1031029;0
N1;8;1234567;0;1031659;0
N1;8;1234567;0;1032286;0
N1;8;1234567;0;1032912;0
N1;8;1234567;0;1033544;0
N1;8;1234567;0;1034173;0
N1;8;1234567;0;1034801;0
N1;8;1234567;0;1035436;0
N1;8;1234567;0;1036070;0
N1;8;1234567;0;1036706;0
N1;8;1234567;0;1037345;0
N1;8;1234567;0;1037986;0
N1;8;1234567;0;1038631;0
N1;8;1234567;0;1039269;0
N1;8;1234567;0;1039909;0
N1;8;1234567;0;1040551;0
N1;8;1234567;0;1041189;0
N1;8;1234567;0;1041824;0
N1;8;1234567;0;1042461;0
N1;8;1234567;0;1043101;0
N1;8;1234567;0;1043739;0
N1;8;1234567;0;1044377;0
N1;8;1234567;0;1045012;0
N1;8;1234567;0;1045644;0
N1;8;1234567;0;1046273;0
N1;8;1234567;0;1046905;0
N1;8;1234567;0;1047540;0
N1;8;1234567;0;1048176;0
N1;8;1234567;0;1048816;0
N1;8;1234567;0;1049458;0
N1;8;1234567;0;1050096;0
N1;8;1234567;0;1050738;0
N1;8;1234567;0;1051377;0
N1;8;1234567;0;1052015;0
N1;8;1234567;0;1052652;0
N1;8;1234567;0;1053290;0
N1;8;1234567;0;1053923;0
N1;8;1234567;0;1054559;0
N1;8;1234567;0;1055193;0
N1;8;1234567;0;1055826;0
N1;8;1234567;0;1056462;0
N1;8;1234567;0;1057098;0
N1;8;1234567;0;1057732;0
N1;8;1234567;0;1058369;0
N1;8;1234567;0;1059010;0
N1;8;1234567;0;1059652;0
N1;8;1234567;0;1060293;0
N1;8;1234567;0;1060937;0
N1;8;1234567;0;1061577;0
N1;8;1234567;0;1062215;0
N1;8;1234567;0;1062852;0
N1;8;1234567;0;1063492;0
N1;8;1234567;0;1064136;0
N1;8;1234567;0;1064779;0
N1;8;1234567;0;1065421;0
N1;8;1234567;0;1066064;0
N1;8;1234567;0;1066709;0
N1;8;1234567;0;1067355;0
N1;8;1234567;0;1068002;0
N1;8;1234567;0;1068650;0
N1;8;1234567;0;1069297;0
N1;8;1234567;0;1069941;0
N1;8;1234567;0;1070587;0
N1;8;1234567;0;1071236;0
N1;8;1234567;0;1071890;0
N1;8;1234567;0;1072540;0
N1;8;1234567;0;1073190;0
N1;8;1234567;0;1073835;0
N1;8;1234567;0;1074473;0
N1;8;1234567;0;1075113;0
N1;8;1234567;0;1075752;0
N1;8;1234567;0;1076387;0
N1;8;1234567;0;1077024;0
N1;8;1234567;0;1077665;0
N1;8;1234567;0;1078306;0
N1;8;1234567;0;1078952;0
N1;8;1234567;0;1079602;0
N1;8;1234567;0;1080247;0
N1;8;1234567;0;1080890;0
N1;8;1234567;0;1081538;0
N1;8;1234567;0;1082185;0
N1;8;1234567;0;1082838;0
N1;8;1234567;0;1083494;0
N1;8;1234567;0;1084150;0
N1;8;1234567;0;1084808;0
N1;8;1234567;0;1085468;0
N1;8;1234567;0;1086126;0
N1;8;1234567;0;1086783;0
N1;8;1234567;0;1087437;0
N1;8;1234567;0;1088088;0
N1;8;1234567;0;1088737;0
N1;8;1234567;0;1089380;0
N1;8;1234567;0;1090026;0
N1;8;1234567;0;1090673;0
N1;8;1234567;0;1091322;0
N1;8;1234567;0;1091973;0
N1;8;1234567;0;1092617;0
N1;8;1234567;0;1093258;0
N1;8;1234567;0;1093903;0
N1;8;1234567;0;1094552;0
N1;8;1234567;0;1095204;0
N1;8;1234567;0;1095859;0
N1;8;1234567;0;1096514;0
N1;8;1234567;0;1097165;0
N1;8;1234567;0;1097815;0
N1;8;1234567;0;1098473;0
N1;8;1234567;0;1099123;0
N1;8;1234567;0;1099767;0
N1;8;1234567;0;1100421;0
N1;8;1234567;0;1101082;0
N1;8;1234567;0;1101739;0
N1;8;1234567;0;1102397;0
N1;8;1234567;0;1103051;0
N1;8;1234567;0;1103703;0
N1;8;1234567;0;1104360;0
N1;8;1234567;0;1105014;0
N1;8;1234567;0;1105664;0
N1;8;1234567;0;1106317;0
N1;8;1234567;0;1106972;0
N1;8;1234567;0;1107627;0
N1;8;1234567;0;1108286;0
N1;8;1234567;0;1108944;0
N1;8;1234567;0;1109606;0
N1;8;1234567;0;1110270;0
N1;8;1234567;0;1110928;0
N1;8;1234567;0;1111583;0
N1;8;1234567;0;1112237;0
N1;8;1234567;0;1112887;0
N1;8;1234567;0;1113535;0
N1;8;1234567;0;1114188;0
N1;8;1234567;0;1114838;0
N1;8;1234567;0;1115492;0
N1;8;1234567;0;1116148;0
N1;8;1234567;0;1116800;0
N1;8;1234567;0;1117447;0
N1;8;1234567;0;1118094;0
N1;8;1234567;0;1118745;0
N1;8;1234567;0;1119399;0
N1;8;1234567;0;1120055;0
N1;8;1234567;0;1120719;0
N1;8;1234567;0;1121384;0
N1;8;1234567;0;1122045;0
N1;8;1234567;0;1122706;0
N1;8;1234567;0;1123360;0
N1;8;1234567;0;1124018;0
N1;8;1234567;0;1124677;0
N1;8;1234567;0;1125339;0
N1;8;1234567;0;1126000;0
N1;8;1234567;0;1126658;0
N1;8;1234567;0;1127319;0
N1;8;1234567;0;1127976;0
N1;8;1234567;0;1128636;0
N1;8;1234567;0;1129295;0
N1;8;1234567;0;1129952;0
N1;8;1234567;0;1130608;0
N1;8;1234567;0;1131266;0
N1;8;1234567;0;1131924;0
N1;8;1234567;0;1132582;0
N1;8;1234567;0;1133234;0
N1;8;1234567;0;1133887;0
N1;8;1234567;0;1134543;0
N1;8;1234567;0;1135203;0
N1;8;1234567;0;1135861;0
N1;8;1234567;0;1136517;0
N1;8;1234567;0;1137177;0
N1;8;1234567;0;1137831;0
N1;8;1234567;0;1138487;0
N1;8;1234567;0;1139151;0
N1;8;1234567;0;1139817;0
N1;8;1234567;0;1140485;0
N1;8;1234567;0;1141152;0
N1;8;1234567;0;1141814;0
N1;8;1234567;0;1142478;0
N1;8;1234567;0;1143144;0
N1;8;1234567;0;1143820;0
N1;8;1234567;0;1144495;0
N1;8;1234567;0;1145171;0
N1;8;1234567;0;1145845;0
N1;8;1234567;0;1146516;0
N1;8;1234567;0;1147188;0
N1;8;1234567;0;1147857;0
N1;8;1234567;0;1148531;0
N1;8;1234567;0;1149206;0
N1;8;1234567;0;1149878;0
N1;8;1234567;0;1150550;0
N1;8;1234567;0;1151225;0
N1;8;1234567;0;1151894;0
N1;8;1234567;0;1152562;0
N1;8;1234567;0;1153233;0
