road,name,chainage,condition,model_type,length,lat,lon
N207,Laiarkal Bridge,18.205,B,bridge,14.346999999999998,24.3035721561258,91.6744709821192
N207,BILASHER PARA BOX CULVERT,19.926,B,bridge,1.721,24.3028246239875,91.6909447221183
N207,2 NUMBER POLE,25.255,B,bridge,5.329000000000001,24.317132956962,91.7348273544303
N207,3 NUMBER POLE,25.485,B,bridge,0.23000000000000043,24.3191274752293,91.7353931871559
N207,4 NUMBER POLE,25.704,B,bridge,0.2190000000000012,24.3210013603896,91.7358977987012
N207,6-NUMSER POLE BOX CULVERT,26.577,B,bridge,0.8730000000000011,24.3287690327645,91.7377560313993
N207,ESUPPUR CULVERT,26.903,B,bridge,0.32599999999999696,24.3315848247838,91.7385249161383
N207,BAYULPUR CULVERT,32.65,B,bridge,5.747,24.3811687153846,91.7510715923077
N207,SHUHAPUR CULVERT,35.587,B,bridge,2.9370000000000047,24.4069581228346,91.7547247538057
N207,NETOR SOR BOX CULVERT,38.484,B,bridge,2.8969999999999985,24.4324327298136,91.7599885793478
N207,Mokam Bazar Box Culvert,38.722,B,bridge,0.23799999999999955,24.4344581768,91.7606149136
N207,Borak Bridge,63.68,B,bridge,24.958,24.5895319899159,91.683912972549
N207,KHALARGON BOX CULVERT,64.349,B,bridge,0.669000000000004,24.5945575831216,91.6813553397459
N208,BRIDGE OVER TURAG RIVER(L),1.303,B,bridge,63.04600000000001,24.4756387468852,91.7757850455737
N208,Monu Bridge,3.478,B,bridge,2.1750000000000003,24.4935009116129,91.7742413077419
N208,Longuchhara Bridge,9.392,B,bridge,5.914,24.5036395581784,91.8240557973977
N208,MOYNAR DOKAN BOX CULVERT,14.201,B,bridge,4.809000000000001,24.5236022391774,91.8637972337662
N208,PONNIGRAM BOX CULVERT,15.613,B,bridge,1.411999999999999,24.5350313139534,91.8694340488372
N208,TAI JURI BOX CULVERT,20.291,B,bridge,4.678000000000001,24.57221805625,91.88852223125
N208,KARIMPUR BOX CULVERT,22.111,B,bridge,1.8200000000000003,24.58737143206,91.8945694766712
N208,TIKERPAR BOX CULVERT,24.464,B,bridge,2.352999999999998,24.6067137696498,91.9029680929961
N208,CHAN BAG CULVERT,25.092,B,bridge,0.6280000000000001,24.6119214999999,91.9050254043478
N208,KALAMOA BOX CULVERT,26.235,B,bridge,1.1430000000000007,24.6217277330264,91.9075444319908
N208,Motoppur Bridge,26.39,B,bridge,0.15500000000000114,24.6231050034522,91.9077574901035
N208,RAJAPUR BOX CULVERT,27.005,B,bridge,0.6149999999999984,24.6294561656126,91.9094014152174
N208,LALA PUR BOX CULVERT,28.175,B,bridge,1.1700000000000017,24.637081747826,91.9146634043478
N208,MOLIKPUR BOX CULVERT,36.154,B,bridge,7.979000000000003,24.7025746324324,91.9290493339527
N208,Elaspur Bridge,37.454,B,bridge,1.2999999999999972,24.7140372792746,91.9284881404145
N208,Kutalpur Bridge,40.246,B,bridge,2.7920000000000016,24.7385651742105,91.9246244167368
N208,KUTALPUR BAZER,40.246,B,bridge,0.0,24.7385651742105,91.9246244167368
N208,Kutalpur Bridge,40.854,B,bridge,0.607999999999997,24.7440140336192,91.9226249174957
N208,KUTALPUR,40.854,B,bridge,0.0,24.7440140336192,91.9226249174957
N208,Kutalpur Bridge,41.766,B,bridge,0.911999999999999,24.7514980282296,91.9199961492823
N208,DHARAMPUR,43.436,B,bridge,1.6700000000000017,24.7659215057,91.9151637269
N208,Jalker Kandi Bridge,51.311,B,bridge,7.875,24.831194277922,91.899333612987
N208,KADAM TALI BOX CULVERT,57.089,B,bridge,5.777999999999999,24.8780833333333,91.8753333333333
N1,SALAKHARPAD BRIDGE,222.687,C,bridge,165.598,22.4460793332411,91.7353674287057
N1,BOALIA BOX CULVERT,242.016,C,bridge,19.32899999999998,22.3599057425992,91.8522694918171
N1,5 No hafez bazar Bridge,244.367,C,bridge,2.350999999999999,22.3395393508599,91.8533871579852
N1,Tulatuli Bridge,244.856,C,bridge,0.4890000000000043,22.3357673216494,91.8538536927835
N1,Rajakhali Bridge,244.975,C,bridge,0.11899999999999977,22.3349153368556,91.8533979043814
N1,Hajrath Sha Amanath Satu,246.02,C,bridge,1.045000000000016,22.3266451369152,91.852759390139
N1,SHIKALBAHA BRIDGE,247.637,C,bridge,1.6169999999999902,22.3129265129032,91.856181916129
N1,SHIKALBAHA,248.499,C,bridge,0.8619999999999948,22.306457756,91.860449028
N1,SHIKALBAHA BRIDGE,251.538,C,bridge,3.0390000000000157,22.2962698699619,91.8807528022813
N1,PATIYA BRIDGE,262.116,C,bridge,10.577999999999975,22.3006016043999,91.9658457726
N1,SRIMI BRIDGE,265.483,C,bridge,3.3670000000000186,22.2859320161666,91.992309198
N1,KHORNA BVS STATION,268.954,C,bridge,3.4710000000000036,22.2611613745967,92.0073035838709
N1,AJIMPUR CUL,269.199,C,bridge,0.24500000000000455,22.2590515857142,92.0081111238095
N1,MAZAR POINT BRIDGE,275.943,C,bridge,6.743999999999971,22.2071026538461,92.03633246993
N1,SANGO BRIDGE DOMAJAR,282.994,C,bridge,7.051000000000045,22.1586272806451,92.0682063096774
N1,Harbang Chora Bridge,320.513,C,bridge,37.51899999999995,21.8599725797297,92.0601907085585
N1,Bodoitola Bridge,324.607,C,bridge,4.094000000000051,21.8257831806122,92.0723466282313
N1,MATHAMUHURI BRIDGE,331.259,C,bridge,6.651999999999987,21.7715943354948,92.0821099546075
N1,Pasiyakali Bridge,336.237,C,bridge,4.978000000000009,21.7309878314917,92.0838156441988
N1,Polia Fari Bridge,342.77,C,bridge,6.532999999999959,21.676279289928,92.0768074748201
N1,Dulahajar Bridge,344.531,C,bridge,1.761000000000024,21.6600543017045,92.0751025664772
N1,BOYRAGIR KHIL,345.592,C,bridge,1.0609999999999786,21.6508560658227,92.0735619202531
N1,Boyragir Khil Bridge,345.592,C,bridge,0.0,21.6508560658227,92.0735619202531
N1,NAPITE KHALI,353.162,C,bridge,7.569999999999993,21.5876028,92.0649047857142
N1,eidgaon,358.03,C,bridge,4.867999999999995,21.5470666065573,92.0668953754098
N1,Bakkhali Bridge,380.346,C,bridge,22.31600000000003,21.4294033629834,92.0318887491712
N1,BESIC AREA,381.985,C,bridge,1.63900000000001,21.423063061512,92.0267879589347
N1,BASIC ARIA (1),382.055,C,bridge,0.06999999999999318,21.4226721680412,92.0272924520618
N1,KAMBIR GONA,382.649,C,bridge,0.5939999999999941,21.4194017834586,92.031682906015
N1,HAMBIR GONA-(2),383.269,C,bridge,0.6200000000000045,21.4161167631868,92.0359357093406
N1,RAKALAN PARA STEEL BEAM AND RCC SLAB,387.23,C,bridge,3.9610000000000127,21.4001878992395,92.0660829174905
N1,CHALIYA TOLI -2 ARCH MASONRY,387.398,C,bridge,0.16800000000000637,21.3987858977186,92.0665265524714
N1,PANCHORA STEEL BEAM AND RCC SLAB,388.328,C,bridge,0.92999999999995,21.3908555107438,92.0684757008264
N1,PANAR CHORH -3 SLAB CULVERT,388.565,C,bridge,0.2370000000000232,21.3888052,92.0689623
N1,PANCHARA SLAB CULVERT,388.886,C,bridge,0.3210000000000264,21.386218603409,92.0702884892045
N1,PANCHARA SLAB CULVERT,388.956,C,bridge,0.06999999999999318,21.3856411333333,92.0704543196078
N1,DALA-3 SLAB CULVERT,389.899,C,bridge,0.9429999999999836,21.3778510915584,92.0703548240259
N1,DHALLA SLAB CULVERT,390.356,C,bridge,0.45699999999999363,21.3750850565217,92.0730282999999
N1,PANCR CHAR SLAB CULVERT,390.814,C,bridge,0.45800000000002683,21.3737957588607,92.0766236613924
N1,TULA BAGAN SLAB CULVERT,391.031,C,bridge,0.21699999999998454,21.3724168458515,92.0778930973799
N1,TULA BAGUN,391.997,C,bridge,0.9660000000000082,21.3649267960264,92.0813617278145
N1,NORTH CONIAPARA,392.742,C,bridge,0.7450000000000045,21.3587458843457,92.0793395329439
N1,Modomconiara,393.764,C,bridge,1.0219999999999914,21.3500251952038,92.0784342935251
N1,CONIA PARA,394.307,C,bridge,0.5430000000000064,21.3453322117757,92.0789703396261
N1,DOA PATONG,395.64,C,bridge,1.33299999999997,21.3338390771689,92.0790428645357
N1,JASOYA PALONG,396.596,C,bridge,0.9560000000000173,21.3269177037394,92.0819708735826
N1,JASOYA PALONG RCC GIDER BRIDGE,397.144,C,bridge,0.5480000000000018,21.3237869258823,92.0857429782352
N1,MARIECHA BAZAR,398.406,C,bridge,1.2620000000000005,21.3162096661991,92.0939592732117
N1,MORICHIA PALONG,400.027,C,bridge,1.620999999999981,21.3035165189189,92.0968487459459
N1,EJILA,404.393,C,bridge,4.3659999999999854,21.2676412724612,92.1091529913941
N1,HIZOLIA BRIDGE,404.487,C,bridge,0.09400000000005093,21.2671335430292,92.1098720509466
N1,MODDO RAJAPALONG,404.774,C,bridge,0.2869999999999777,21.2655833478485,92.1120674774526
N1,JADIMURA BRIDGE,405.728,C,bridge,0.9540000000000077,21.2600473697902,92.1189860875524
N1,WEST OGALA,406.791,C,bridge,1.0629999999999882,21.2538028,92.12659709
N1,OKYIA STATION,407.239,C,bridge,0.4479999999999791,21.2504537,92.1307493
N1,UKLIA-SHAHABMARKAT,407.785,C,bridge,0.5460000000000491,21.2489644871959,92.1328410912932
N1,KUTUB PALONG,412.008,C,bridge,4.222999999999956,21.2293155332673,92.1613561450495
N1,KOSHO - BINNA - BRIDGE,413.235,C,bridge,1.2270000000000323,21.218960082,92.162077758
N1,KASHO - BINNAI SLAB,413.43,C,bridge,0.19499999999999318,21.21737604825,92.16248399175
N1,Balukali Old bus Stand Bridge,416.057,C,bridge,2.6270000000000095,21.197632418584,92.1705772646017
N1,THANGKHALI BOX CULVERT,418.76,C,bridge,2.7029999999999745,21.1797067107296,92.1578310562231
N1,THANG KHALI BRIDGE,419.278,C,bridge,0.5180000000000291,21.1754208098765,92.1562526135802
N1,CHANG KHALI BRIDGE,419.63,C,bridge,0.35199999999997544,21.1724828063829,92.1552940329787
N1,Jam Toli Bridge,420.093,C,bridge,0.4630000000000223,21.1688213638709,92.153662396129
N1,DAIM PARA CULVERT,420.537,C,bridge,0.44399999999996,21.1655725596837,92.1522082019762
N1,DAIM PARA CULVERT,420.952,C,bridge,0.41500000000002046,21.1619757444915,92.1523314669491
N1,PALONG KHALI CULVERT,421.358,C,bridge,0.4060000000000059,21.1584534746478,92.1525195633802
N1,PALONG KHALI BAZAR (1),422.081,C,bridge,0.7230000000000132,21.1524632792452,92.1534145867924
N1,PALONG KHALI BAZAR BRIDGE,422.447,C,bridge,0.36599999999998545,21.1498906490706,92.1552156215613
N1,Palong Khali Bazar Bridge,422.447,C,bridge,0.0,21.1498906490706,92.1552156215613
N1,PALONG KHALI RCC GIDER BRIDGE,422.784,C,bridge,0.3369999999999891,21.1477676743494,92.1570426250929
N1,GIRA TALI RCC GIDER BRIDGE,423.67,C,bridge,0.8860000000000241,21.1408647661691,92.1605222283582
N1,Karontoli Bridge,423.67,C,bridge,0.0,21.1408647661691,92.1605222283582
N1,GIVATOLI RCC GIDER BRIDGE,424.395,C,bridge,0.7249999999999659,21.1379210829268,92.1663534195121
N1,ULI BANIA BOX CULVERT,424.783,C,bridge,0.38800000000003365,21.1373350498154,92.1700112125461
N1,Porbo Kata Khali Bridge,425.267,C,bridge,0.48399999999998045,21.1366125359375,92.1745027796875
N1,ULIBANIA BOX CULVERT,425.715,C,bridge,0.4479999999999791,21.1349149157894,92.1779379605263
N1,BALU KHALI -2 BOX CULVERT,426.881,C,bridge,1.1659999999999968,21.1299737216216,92.1868158522522
N1,MOA EX-KANG-BAZAR,427.918,C,bridge,1.0370000000000346,21.1229108079646,92.1927223495575
N1,Moa Ex Kang Bridge,427.918,C,bridge,0.0,21.1229108079646,92.1927223495575
N1,HOACX KANG BARAR,428.095,C,bridge,0.17700000000002092,21.1215698917647,92.1935169658823
N1,LAMBA BIL BOX,430.582,C,bridge,2.4869999999999663,21.1052944333333,92.20739816
N1,Unchi-Prong Bridge,430.978,C,bridge,0.396000000000015,21.1020295703488,92.2079394552325
N1,NOYA PARA (1) BRIDGE,434.37,C,bridge,3.391999999999996,21.0757171602316,92.2214353972973
N1,GIM - MOGARI BRIDGE,435.22,C,bridge,0.8500000000000227,21.0695363333333,92.2245687666666
N1,Gim-mogari Bridge,435.22,C,bridge,0.0,21.0695363333333,92.2245687666666
N1,Noya Bazar(1) Bridge,436.388,C,bridge,1.1679999999999495,21.0598736617647,92.2263822093137
N1,NOYA BAZAR CULVERT,436.6,C,bridge,0.21200000000004593,21.0579897631578,92.226509045614
N1,Naya Bazar(3) Bridge,437.063,C,bridge,0.46299999999996544,21.0542867597222,92.2274586981481
N1,KHARANG KHALI - BOX CUVERT (1),437.484,C,bridge,0.42099999999999227,21.0519406592592,92.2296964950617
N1,KHARANG KHAIL,437.961,C,bridge,0.4770000000000323,21.0508486063492,92.233513137037
N1,MOULIVI BAZAR FISHARI BRIDGE,438.506,C,bridge,0.5449999999999591,21.0464598480314,92.23512063937
N1,MOULOVI BAZAR BOX CULVERT (1),439.007,C,bridge,0.5010000000000332,21.0422652012594,92.2367552062972
N1,MOULOVI BAZAR BOX CULVERT,439.235,C,bridge,0.22800000000000864,21.0404408514814,92.2376541207407
N1,Nila-Hoab Rabg Bridge,440.028,C,bridge,0.7930000000000064,21.0340308457564,92.2407063719557
N1,Chowdhory Para Bridge,443.024,C,bridge,2.995999999999981,21.0097686468354,92.2495377240506
N1,RONGI- KHALI RCC GIDER BRIDGE,444.315,C,bridge,1.2909999999999968,20.9994058966292,92.2537214265168
N1,Rongi-Khali Bridge,444.315,C,bridge,0.0,20.9994058966292,92.2537214265168
N1,ALA KHALI KUNA PARA,445.478,C,bridge,1.163000000000011,20.9893582625336,92.2545712327493
N1,Ala Khali Kuna Para Bridge,445.478,C,bridge,0.0,20.9893582625336,92.2545712327493
N1,LADA BAZAR BOX CULVERT,446.435,C,bridge,0.9569999999999936,20.9813317189461,92.2521134830717
N1,LADAPARA RCC GIDER BRIDGE,446.71,C,bridge,0.27499999999997726,20.9790279773542,92.2512228468609
N1,Noya Para Bridge,447.401,C,bridge,0.6910000000000309,20.9732781770034,92.2493761152148
N1,Jadirghat Bridge,449.101,C,bridge,1.6999999999999886,20.9599449953642,92.2537187390728
N1,DOMDO MIA BRIDGE,450.446,C,bridge,1.3450000000000273,20.9491451322709,92.2584208880478
N1,DHANDO MIA,451.328,C,bridge,0.8819999999999482,20.9427885228723,92.260596812234
N1,Dhando Mia Bridge,451.328,C,bridge,0.0,20.9427885228723,92.260596812234
N1,DONOMIA,453.05,C,bridge,1.7220000000000368,20.9281373875,92.264301196875
N1,Domdomia Bridge (3),453.05,C,bridge,0.0,20.9281373875,92.264301196875
N1,Karumtoli Bridge,453.95,C,bridge,0.8999999999999773,20.9209276456603,92.2674528079245
N1,Sholo Bandar Teknaf Bridge,454.498,C,bridge,0.5480000000000018,20.9167064980392,92.2698571431372
N1,KARUMTOLI BRIDGE,455.366,C,bridge,0.867999999999995,20.9104284959641,92.2741396026905
N1,Baroy toli (1) Bridge,455.688,C,bridge,0.32200000000000273,20.908032127731,92.2756905852941
N1,BAROY TOLI RCC GIDER BRIDGE,456.164,C,bridge,0.4759999999999991,20.9045718551546,92.2780768381443
N1,BAROY TOLI RCC GIDER BRIDGE,456.287,C,bridge,0.12299999999999045,20.9036912639175,92.2786932329896
N1,Eskahal Bridge,458.799,C,bridge,2.5120000000000005,20.8901584525606,92.2957180800539
N1,BUS STAND TEKNAF BOX CULVERT,459.866,C,bridge,1.0670000000000073,20.8830704487341,92.2981629575949
N1,YAKNAT BRIDGE,460.113,C,bridge,0.2470000000000141,20.8809852229698,92.2977774
N1,Yaknat Bridge,460.113,C,bridge,0.0,20.8809852229698,92.2977774
N2,Jatramura Bridge,1.511,C,bridge,458.602,23.7180650594594,90.5157713121621
N2,Gola kandail Bridge.,11.482,C,bridge,9.971,23.7853886,90.5689207170731
N2,BANTI BRIDGE,16.19,C,bridge,4.708000000000002,23.8175902727272,90.5980362409091
N2,Banti Bridge,16.19,C,bridge,0.0,23.8175902727272,90.5980362409091
N2,PATCHRUKHI CULVERT,17.138,C,bridge,0.9480000000000004,23.8240644910256,90.6041620474358
N2,SHIKANDI BOX CULVERT,31.279,C,bridge,14.140999999999998,23.8952390502941,90.6744398613725
N2,BALANAGAR BRIDGE,37.61,C,bridge,6.3309999999999995,23.9397914928366,90.7099972916905
N2,Bridge Over Arial,58.035,C,bridge,20.424999999999997,24.0469163,90.8621389
N2,BRIDE OVER ARIAL RCC GIDER BRIDGE,58.112,C,bridge,0.07700000000000529,24.0473250375796,90.8627111031847
N2,Bridge Over Arial,58.112,C,bridge,0.0,24.0473250375796,90.8627111031847
N2,OLD BRAMMAPULRA,68.42,C,bridge,10.308,24.0575284209302,90.9618464976744
N2,KOMOLPUR CULVERT (1),69.766,C,bridge,1.3460000000000036,24.0562322813186,90.9749282241758
N2,SONARAMPUR CULVERT,74.915,C,bridge,5.149000000000001,24.036609297318,91.0167899586206
N2,SUNARAMPUR CULVERT,75.172,C,bridge,0.2569999999999908,24.0370228044673,91.0192405388316
N2,Sonarampur Bridge,75.778,C,bridge,0.6060000000000088,24.0381318831325,91.0249768686747
N2,Kuttu para Bridge,86.364,C,bridge,10.585999999999999,24.0569775626666,91.1150526926666
N2,Khalkata Bridge,88.342,C,bridge,1.9779999999999944,24.0564689616685,91.1335655494926
N2,BARIUSA RCC GIDER BRIDGE,89.64,C,bridge,1.2980000000000018,24.0548028893491,91.1461905260355
N2,Bari vara Bridge,89.64,C,bridge,0.0,24.0548028893491,91.1461905260355
N2,Shabaj Pur Bridge,91.246,C,bridge,1.6059999999999945,24.0529286690161,91.1618387292217
N2,SHAHA BAZAR RCC GIDER BRIDGE,92.673,C,bridge,1.4270000000000067,24.0490325114685,91.1748803058741
N2,Titas Bridge,92.673,C,bridge,0.0,24.0490325114685,91.1748803058741
N2,RAZA BARIA RCC GIDER BRIDGE,93.299,C,bridge,0.6260000000000048,24.0444605850241,91.1772486309178
N2,RAZABAZAR BOX CULVERT,94.284,C,bridge,0.9849999999999994,24.0427906760598,91.1858224356608
N2,RAMPUR P C GIRDER BRIDGE,96.192,C,bridge,1.907999999999987,24.0429702404358,91.2045500397094
N2,Rampur Bridge,96.192,C,bridge,0.0,24.0429702404358,91.2045500397094
N2,Khilsima Bridge,97.263,C,bridge,1.0710000000000122,24.0419719,91.2138333
N2,Madhab pur Bridge,107.235,C,bridge,9.971999999999994,24.0909137298145,91.2885035489301
N2,MADABPUR (KACHARI),109.038,C,bridge,1.8029999999999973,24.1042590088531,91.2979448987927
N2,MIRNAGAR R C C G BRIDGE,109.8,C,bridge,0.7620000000000005,24.1097965209979,91.3024099465696
N2,Mirnagar Bridge,109.8,C,bridge,0.0,24.1097965209979,91.3024099465696
N2,JAGADISPUR 3 BOX CULVERT,116.61,C,bridge,6.810000000000002,24.1504398675958,91.3476775494773
N2,Shaistaganj Bridge,141.382,C,bridge,24.772000000000006,24.2682615092063,91.477247111746
N2,BASHUINA BOX CULVERT,144.146,C,bridge,2.7639999999999816,24.2849281019125,91.4960359530054
N2,BASHINA BOX CULVERT,144.413,C,bridge,0.26700000000002433,24.2862366482014,91.498186313669
N2,PUTA JURI BOX CULVERT,159.851,C,bridge,15.437999999999988,24.4049280183673,91.564704447619
N2,BARIMA BOX CULVERT,165.246,C,bridge,5.39500000000001,24.4526561768115,91.571991247826
N2,KANDIGOAN BRIDGE,172.941,C,bridge,7.694999999999993,24.5184747068085,91.5884815834042
N2,KUROR PUR BRIDGE,176.411,C,bridge,3.469999999999999,24.5447663515625,91.60503860625
N2,SHER PUR,191.19,C,bridge,14.778999999999996,24.6288681188679,91.6784364069182
N2,SHALIPUR BRIDGE,193.092,C,bridge,1.9020000000000152,24.6415227408637,91.6903787815061
N2,Firozpur Bridge,196.333,C,bridge,3.2409999999999854,24.662780118644,91.7113457974576
N2,NAZIR BAZAR,214.179,C,bridge,17.846000000000004,24.7963586838095,91.7895549352381
N2,Hatim Para Bridge,235.123,C,bridge,20.94399999999999,24.9068333,91.9244993
N2,BEEIK ALAKA BRIDGE,237.465,C,bridge,2.342000000000013,24.9152799929824,91.9479415416666
N2,Goyali Bridge,256.463,C,bridge,18.99800000000002,25.0290827,92.0718327
N2,Rang Pasi Bridge,273.394,C,bridge,16.930999999999983,25.1543902117647,92.1061712636363
N102,RAMPUR,7.036,C,bridge,266.358,23.532123766,91.08357801
N102,HATIMARA (2)SLAB CULVERT,11.966,C,bridge,4.93,23.5559566709677,91.0551586172043
N102,BARRA BOX CULVERT,18.211,C,bridge,6.244999999999999,23.5909394457831,91.0082061759036
N102,GAFUR NAGOR RCC GIDER BRIDGE,28.106,C,bridge,9.895000000000003,23.6582625911764,90.98123461
N102,Gafur nagar Bridge,28.106,C,bridge,0.0,23.6582625911764,90.98123461
N102,MANJUR BRIDGE,29.509,C,bridge,1.4029999999999987,23.6651021529148,90.9924928071748
N102,Yousufpur Bridge.,30.562,C,bridge,1.0530000000000008,23.6706588358851,91.001111684689
N102,USUP - PUR BOX CULVERT,31.894,C,bridge,1.3319999999999972,23.67742905968,91.01174384112
N102,SAMOLSHAL CHOR BOX CULVERT,32.655,C,bridge,0.7610000000000028,23.6814348885558,91.0178126856948
N102,NAYAPARA BOX CULVERT,33.038,C,bridge,0.38299999999999557,23.6835366416666,91.02088825
N102,BORAIPARA BOX CULVERT,33.965,C,bridge,0.9270000000000067,23.6884738712903,91.0280666458064
N102,SONG CHAIL RCC GIDER BRIDGE,35.141,C,bridge,1.1759999999999948,23.6950746873563,91.0372988528735
N102,MUDUPPUR BOX CULVERT,37.398,C,bridge,2.257000000000005,23.7077014655581,91.0544804755344
N102,DAROGABARI BOX CULVERT,47.512,C,bridge,10.113999999999997,23.7741250240549,91.1196976773195
N102,CHAITABUS - RCC GIRDER BRIDGE,50.862,C,bridge,3.3500000000000014,23.7925664032258,91.1456018225806
N102,Akhand Bridge,59.655,C,bridge,8.793,23.8648880315298,91.1498322192164
N102,AHARAVDHO RCC GRIDGE,59.655,C,bridge,0.0,23.8648880315298,91.1498322192164
N102,Sultanpur Uttar Bridge,63.311,C,bridge,3.655999999999999,23.8929316116246,91.1310313021008
N102,Radhika Bridge,64.608,C,bridge,1.2970000000000041,23.9037118313432,91.1265059537313
N102,Kath toli old Bridge,70.285,C,bridge,5.6769999999999925,23.9529335260869,91.116861673913
N102,Gabura Bridge.,76.824,C,bridge,6.5390000000000015,23.9987492949579,91.109389610084
N104,PAZGACIA SLAB CULVERT,2.63,C,bridge,74.194,23.0098384198224,91.3741733526627
N104,AMIR GOAN SLAB CULVERT,9.34,C,bridge,6.71,22.9725664333333,91.3345594866043
N104,CHONG ARPULL BOX CULVERT,12.865,C,bridge,3.5250000000000004,22.9473724525,91.318005224375
N104,DAGHANBUIYA SLAB CULVERT,15.221,C,bridge,2.356,22.9377824401384,91.2988712474048
N104,BHUYAIN DIGI CULVERT,21.289,C,bridge,6.068000000000001,22.9518106674418,91.2436016935216
N104,COLLANDI Bridge,22.483,C,bridge,1.193999999999999,22.9571669815,91.234092125375
N104,Kallyandi Bridge,22.483,C,bridge,0.0,22.9571669815,91.234092125375
N104,SHIBPUR SLAB CULVERT,27.179,C,bridge,4.695999999999998,22.9526646268292,91.1883939975609
N104,PASHIMSIB PUR,31.358,C,bridge,4.179000000000002,22.9476941,91.1496474235294
N104,DARMACHPUR CULVERT,37.221,C,bridge,5.862999999999996,22.9342244369685,91.104168539926
N104,TOWN HALL MORE CULVERT,44.384,C,bridge,7.163000000000004,22.8713671275862,91.0969029620689
N105,MODONPUR,0.024,C,bridge,44.36,23.6906082999999,90.5467174752
N106,TANARI BOTTOLA CULVERT,0.477,C,bridge,0.45299999999999996,22.397475046875,91.8200368225
N106,TANARI BOX CULVERT,0.818,C,bridge,0.34099999999999997,22.4004396252873,91.8193706183907
N106,Natunpara Bridge,2.521,C,bridge,1.7029999999999998,22.4153754965425,91.8191481220744
N106,LALIYAR HAT,3.524,C,bridge,1.0030000000000001,22.4241988774468,91.819806887234
N106,BORDIGHIR PAR,4.259,C,bridge,0.7350000000000003,22.4307152136363,91.81995385
N106,BORODIGHIR PAR,5.07,C,bridge,0.8109999999999999,22.4379251385964,91.8205382824561
N106,CHOWDIRIR HAT,5.797,C,bridge,0.7269999999999994,22.4441288416781,91.8191340657496
N106,11 MILE BOX CULVERT,11.152,C,bridge,5.3549999999999995,22.4893359687022,91.8079444
N106,DAWANNAGOR CULVERT,11.826,C,bridge,0.6740000000000013,22.4952738064801,91.8075121466862
N106,Subadaggu Bridge,14.371,C,bridge,2.545,22.5044250581395,91.8261362953488
N106,SUBA DAGGA FULL BRIDGE,14.371,C,bridge,0.0,22.5044250581395,91.8261362953488
N106,ISAPUR BRIDGE,15.075,C,bridge,0.7039999999999988,22.5068245060606,91.8316268141414
N106,Isapur Bridge,15.075,C,bridge,0.0,22.5068245060606,91.8316268141414
N106,FOUZIA BAZAR BAILY BRIDGE,16.038,C,bridge,0.963000000000001,22.5104046038759,91.840083468217
N106,SATHDADGAT BRIDGE,16.597,C,bridge,0.559000000000001,22.5128873453287,91.8441870041522
N106,Sardargat Bridge,16.597,C,bridge,0.0,22.5128873453287,91.8441870041522
N106,MIARGHATA BRIDGE,17.703,C,bridge,1.105999999999998,22.5161957308411,91.8524656925233
N106,Miarghat Bridge,17.703,C,bridge,0.0,22.5161957308411,91.8524656925233
N106,Boropool Bridge,20.585,C,bridge,2.8820000000000014,22.5282177382926,91.8757413246341
N106,Dabbo Bridge,21.851,C,bridge,1.2659999999999982,22.5315882215094,91.8873769335849
N106,JALANIR HAT,22.078,C,bridge,0.2270000000000003,22.5322187675471,91.8894470879245
N106,Beroli Bridge,23.096,C,bridge,1.0180000000000007,22.5334689609929,91.8991200510638
N106,BEROLIA BRIDGE,23.096,C,bridge,0.0,22.5334689609929,91.8991200510638
N106,GALINAGAR,24.785,C,bridge,1.689,22.5349627852459,91.9147807672131
N106,ODIL NOGOR BUS TAND 2,25.356,C,bridge,0.5710000000000015,22.5348496903485,91.9202035034852
N106,POSHIM RAYJON,25.719,C,bridge,0.36299999999999955,22.53546636,91.9236382399999
N106,CHEEK POST ARSH MASONARY,31.044,C,bridge,5.324999999999999,22.5410358936329,91.9714262033707
N106,Morartak,32.398,C,bridge,1.3540000000000028,22.5391385578947,91.9823604157894
N106,Chukhar Mil Rcc Bridge,36.661,C,bridge,4.262999999999998,22.5486653716738,92.0123754300429
N106,Rahirhat Bridge,40.007,C,bridge,3.3459999999999965,22.563634790773,92.037962580798
N106,RANIRHAT ARCH MASONRY,40.596,C,bridge,0.5889999999999986,22.5684408152941,92.0398071417647
N106,GARRA ARCH,48.007,C,bridge,7.411000000000001,22.6048707241979,92.0922051834097
N106,GAIYA CHARA,50.1,C,bridge,2.0930000000000035,22.6164087248626,92.1024845527472
N106,KOLA BAGAN ARCH MASONRY,51.105,C,bridge,1.0049999999999955,22.6220498946808,92.1065141013297
N107,BARUARTEK,6.742,C,bridge,44.363,22.3451353199999,91.9176832473684
N108,South Kachia Bridge.,1.189,C,bridge,5.553,22.1044565692307,92.0850637333333
N108,SOUTH KAOCHIA BRIES,1.189,C,bridge,0.0,22.1044565692307,92.0850637333333
N108,Montola-1 Bridge,1.531,C,bridge,0.34199999999999986,22.1061120742331,92.0874945208589
N108,Bajlia Bridge-01,6.175,C,bridge,4.644,22.1260629933333,92.1250115941666
N108,Bajalia Bridge-2,6.986,C,bridge,0.8109999999999999,22.1275380493011,92.1322904562897
N108,Shoalok Bridge-1,11.892,C,bridge,4.906,22.1399318765363,92.170354362905
N108,SOALOK BORO RCC GIDER BRIDGE,11.892,C,bridge,0.0,22.1399318765363,92.170354362905
